Date,Surface Pressure,Specific Humidity,Relative Humidity,Rainfall,Temperature,Temperature range,Temperature max,Temperature min
2021-12-1,98.31,10.31,76.06,0,18.99,-261.79,25.48,14.12
2021-12-2,98.25,10.44,76.88,0,18.8,-261.6,25.18,13.63
2021-12-3,98.3,10.74,79.56,0,18.66,-262.82,24.58,14.25
2021-12-4,98.21,11.11,76.56,0,19.87,-260.7,26.66,14.21
2021-12-5,98.19,11.23,72.56,0,20.95,-259.86,27.47,14.18
2021-12-6,98.17,10.62,69.75,0,20.86,-259.31,27.69,13.85
2021-12-7,98.31,11.47,77.12,0,20.37,-260.87,27.15,14.88
2021-12-8,98.37,11.96,80.44,0,20.33,-261.35,26.62,14.81
2021-12-9,98.49,12.76,81.06,0,21.18,-263.74,26.72,17.31
2021-12-10,98.55,12.02,79.06,0,20.63,-262.59,26.37,15.8
2021-12-11,98.52,10.31,73.81,0,19.51,-260.57,26.58,14
2021-12-12,98.53,9.77,74.94,0,18.48,-259.25,26.19,12.29
2021-12-13,98.44,9.7,74.75,0,18.28,-260.63,25.42,12.9
2021-12-14,98.34,10.31,76.25,0,19.01,-260.85,26.19,13.9
2021-12-15,98.4,9.7,75.56,0,18.35,-260.21,25.98,13.04
2021-12-16,98.48,10.13,76.25,0,18.68,-260.01,25.77,12.63
2021-12-17,98.5,9.52,72.94,0,18.57,-260.54,25.15,12.54
2021-12-18,98.52,9.64,74.56,0,18.23,-259.85,25.7,12.4
2021-12-19,98.64,6.04,56.44,0,15.61,-258.77,23.44,9.06
2021-12-20,98.6,4.7,48.62,0,14.39,-254.31,23.87,5.03
2021-12-21,98.51,5.07,47.06,0,15.96,-255.41,24.48,6.73
2021-12-22,98.31,5.92,47.94,0,17.83,-256.07,26.15,9.08
2021-12-23,98.24,6.77,49.69,0,19.12,-256.98,27.19,11.01
2021-12-24,98.18,7.93,56.38,0,19.6,-258.02,27.42,12.29
2021-12-25,98.21,9.03,60.94,0,20.41,-257.88,27.76,12.49
2021-12-26,98.38,9.52,62.25,0,21.05,-258.59,27.87,13.31
2021-12-27,98.43,9.95,65.62,0,20.84,-259.84,27.48,14.16
2021-12-28,98.29,11.96,75.69,3.09,21.16,-260.87,27.1,14.81
2021-12-29,98.35,12.39,83,5.08,20.23,-265.33,24.58,16.76
2021-12-30,98.74,10.13,80.06,0.37,17.76,-264.02,22.9,13.77
2021-12-31,98.8,10.25,80.12,0,18.03,-260.97,24.75,12.57
2022-1-1,98.73,10.19,77.25,0,18.65,-259.95,25.85,12.64
2022-1-2,98.59,9.83,74.62,0,18.83,-260.39,26.34,13.58
2022-1-3,98.5,9.58,73.31,0,18.57,-258.71,26.44,12.01
2022-1-4,98.49,9.52,72.38,0,18.85,-257.31,27.36,11.51
2022-1-5,98.41,9.7,70.62,0,19.64,-257.31,28.12,12.27
2022-1-6,98.29,10.44,72.62,0,20.23,-258.18,28.51,13.54
2022-1-7,98.29,10.19,70.62,0,20.3,-257.85,28.94,13.64
2022-1-8,98.31,11.41,76.44,3.07,20.4,-260.75,26.51,14.11
2022-1-9,98.12,12.76,79.75,5.08,21.4,-261.7,27.81,16.37
2022-1-10,98.23,12.39,84.75,7.33,19.83,-263.87,24.84,15.55
2022-1-11,98.23,12.39,87.38,10.1,19.33,-266.42,23.19,16.46
2022-1-12,98.21,11.17,81.31,0.89,19.03,-263.72,24.53,15.1
2022-1-13,98.2,10.8,78.94,0.79,18.9,-261.15,25.33,13.33
2022-1-14,98.17,11.78,82.81,2.36,19.55,-263.64,25.05,15.55
2022-1-15,98.38,11.05,79.75,0.28,19.23,-263.35,24.95,15.15
2022-1-16,98.55,9.89,75.06,0,18.61,-260.55,25.85,13.25
2022-1-17,98.65,9.03,68.94,0.02,18.9,-258.24,26.61,11.7
2022-1-18,98.48,9.34,72.31,55.15,18.28,-259.07,25.69,11.62
2022-1-19,98.31,7.87,62.12,0,18.4,-258.06,26.15,11.06
2022-1-20,97.98,8.24,59.06,0,19.58,-259.23,27.44,13.52
2022-1-21,97.91,9.46,66.38,0,19.81,-257.13,28.62,12.59
2022-1-22,97.72,9.4,64.19,0,20.4,-256.67,28.46,11.98
2022-1-23,97.77,9.28,64.81,0,19.68,-260.26,26.55,13.65
2022-1-24,97.98,5.8,51.69,0,16.19,-258.24,24.08,9.16
2022-1-25,98.1,5.8,54.25,0,15.61,-257.21,23.45,7.51
2022-1-26,98.22,5.8,55.75,0,15.56,-256.81,24.01,7.65
2022-1-27,98.36,5.55,54.94,0,15.28,-255.89,24.4,7.14
2022-1-28,98.5,5.19,53.62,0,14.83,-254.98,24.16,5.99
2022-1-29,98.51,5.31,49.06,0,16.58,-253.85,25.74,6.44
2022-1-30,98.23,5.19,39.69,0,19.06,-255.63,27.69,10.18
2022-1-31,98.07,5.37,37.81,0,20.34,-255.13,29.48,11.46
2022-2-1,98.01,5.86,40.5,0,20.84,-254.7,30.01,11.57
2022-2-2,98.03,6.96,47.62,0,20.88,-255.27,30.38,12.51
2022-2-3,97.75,7.75,54.88,0,20.25,-254.04,30.37,11.25
2022-2-4,97.85,5.43,46.12,0,18.07,-255.96,27.19,10
2022-2-5,98.11,4.94,43.81,0,17.58,-253.48,27.56,7.89
2022-2-6,98.34,5.43,46.5,0,18.23,-253.08,28.23,8.16
2022-2-7,98.3,6.23,48,0,19.35,-253.68,29.09,9.63
2022-2-8,98.14,6.96,48.81,0,20.34,-254.99,29.4,11.23
2022-2-9,98.06,10.5,60.88,0.09,22.42,-258.91,29.98,15.73
2022-2-10,98.23,9.95,65.44,0,20.89,-259.46,28.34,14.65
2022-2-11,98.37,6.53,50.56,0,19.18,-256.77,27.96,11.58
2022-2-12,98.27,5.43,45.19,0,18.65,-253.35,28.99,9.18
2022-2-13,98.08,5.86,48.38,0,18.82,-252.63,29.36,8.84
2022-2-14,98.02,6.53,49.38,0,19.71,-253.1,30.1,10.05
2022-2-15,97.96,7.81,53.5,0,20.73,-254.58,30.31,11.74
2022-2-16,97.79,9.7,58.25,2.14,22.35,-259,29.84,15.69
2022-2-17,97.8,10.07,60.62,0.24,22.61,-259.88,30.28,17.01
2022-2-18,97.95,10.74,62.5,0.07,23.16,-259.9,30.18,16.93
2022-2-19,98.05,10.93,57.69,0.19,24.71,-259.92,31.66,18.43
2022-2-20,97.79,8.97,48,0,25.01,-257.61,33.8,18.26
2022-2-21,97.82,4.94,29.81,0,24.09,-252.86,33.94,13.66
2022-2-22,98.05,5.25,31.56,0,23.74,-252.59,34.47,13.9
2022-2-23,98.23,7.02,40.94,0,24.09,-250.67,35.53,13.05
2022-2-24,98.2,9.64,46.69,0,26.64,-254.27,36.14,17.25
2022-2-25,98.24,7.87,39.25,0,26.08,-256.6,34.55,18
2022-2-26,98.23,8.73,43.25,0,26.03,-256.86,34.7,18.41
2022-2-27,98.23,8.12,39.44,0,26.53,-256.04,35.33,18.22
2022-2-28,98.17,7.32,35.38,0.01,26.81,-256.4,35.3,18.54
2022-3-1,98.22,6.35,30.69,0.15,26.77,-257.54,35.26,19.65
2022-3-2,98.22,7.02,35.69,0,26.37,-254.71,35.75,17.31
2022-3-3,98.16,7.75,38.69,0,26.59,-255.02,35.92,17.8
2022-3-4,98.15,8.54,37.94,0.14,27.83,-257.99,35.82,20.65
2022-3-5,98.08,8.3,36,0.07,28.31,-258.6,35.8,21.24
2022-3-6,98.03,7.02,32.38,0,27.37,-256.29,35.95,19.09
2022-3-7,98.09,6.53,32,0,26.87,-256.01,35.73,18.58
2022-3-8,98.06,5.92,28.62,0,27.21,-254.6,36.16,17.61
2022-3-9,98.04,5.98,27.38,0,27.67,-255.17,36.57,18.59
2022-3-10,97.95,6.71,28.25,0,28.79,-255.71,36.72,19.28
2022-3-11,97.91,6.65,26.88,0,29.43,-257.95,37.36,22.16
2022-3-12,97.9,6.35,26.44,0,28.8,-256.39,37.08,20.32
2022-3-13,97.96,4.52,20,0,28.85,-254.79,37.51,19.15
2022-3-14,97.91,4.09,16.81,0,29.85,-251.84,39.25,17.94
2022-3-15,97.67,5.31,19.69,0,30.99,-254.48,40.3,21.63
2022-3-16,97.52,5.31,19.25,0,31.97,-253.65,41.93,22.43
2022-3-17,97.45,5.07,18.38,0,31.9,-251.49,42.66,21
2022-3-18,97.39,5.68,20.31,0,32.12,-253.93,41.53,22.31
2022-3-19,97.34,6.23,21.81,0,32.03,-254.95,40.77,22.57
2022-3-20,97.35,6.65,22.5,0,32.59,-256.86,40.77,24.49
2022-3-21,97.5,4.88,16.62,0,32.58,-255.31,41.44,23.61
2022-3-22,97.56,4.58,16.12,0,32.26,-255.09,41.17,23.12
2022-3-23,97.54,4.33,15.06,0,32,-254.82,41.19,22.87
2022-3-24,97.49,5.49,18.44,0,32.49,-256.35,40.73,23.92
2022-3-25,97.54,6.53,21.06,0,33.51,-256.6,41.87,25.31
2022-3-26,97.7,5.92,18.75,0,33.73,-256.31,41.95,25.12
2022-3-27,97.78,4.58,15.31,0,33.33,-254.97,42.05,23.87
2022-3-28,97.73,3.91,12.31,0,34.01,-256.13,42.35,25.33
2022-3-29,97.56,3.66,12.62,0,33.06,-252.91,43.23,22.99
2022-3-30,97.52,3.48,11.5,0,33.36,-252.55,43.4,22.8
2022-3-31,97.55,2.87,9.31,0,33.61,-252.75,43.69,23.3
2022-4-1,97.56,3.11,10.06,0,33.65,-252.18,43.99,23.01
2022-4-2,97.7,3.72,12,0,33.55,-253.77,43.04,23.66
2022-4-3,97.65,4.52,13.62,0,34.69,-255.01,43.27,25.13
2022-4-4,97.66,4.27,13.25,0,34.76,-254.49,43.6,24.94
2022-4-5,97.85,4.03,13.5,0,33.8,-253.95,43.3,24.09
2022-4-6,97.83,5,17,0,34.14,-253.67,43.77,24.29
2022-4-7,97.74,5.74,18.31,0,34.36,-254.01,43.83,24.69
2022-4-8,97.64,7.93,23.31,0,34.93,-257.24,42.57,26.65
2022-4-9,97.5,9.28,26.12,0,35.92,-257.54,43.37,27.76
2022-4-10,97.46,8.18,22.56,0,36.26,-258.45,43.82,29.12
2022-4-11,97.4,6.29,18.69,0,35.48,-256.26,43.93,27.04
2022-4-12,97.32,7.02,19.81,0,36.07,-256.09,44.55,27.49
2022-4-13,97.29,7.87,21.38,0,36.1,-258.13,43.37,28.35
2022-4-14,97.32,6.35,18.06,0,35.14,-261.43,41.36,29.64
2022-4-15,97.32,5.49,17.25,0,34.6,-258.82,42.24,27.91
2022-4-16,97.26,4.52,14.12,0,34.58,-256.56,43.35,26.75
2022-4-17,97.33,4.94,15.31,0,34.83,-254.95,43.58,25.38
2022-4-18,97.49,4.94,14.44,0,35.59,-255.51,44.1,26.46
2022-4-19,97.58,5.07,14,0,36.45,-254.86,44.9,26.62
2022-4-20,97.39,5.25,13.69,0,37.19,-255.96,45.32,28.13
2022-4-21,97.34,5.43,14.25,0,36.94,-257.49,44.65,28.99
2022-4-22,97.6,10.19,27.81,0.01,35.78,-261.4,41.9,30.15
2022-4-23,97.66,12.15,36.06,0.3,34.25,-262.51,39.58,28.94
2022-4-24,97.52,10.56,30.06,0.21,35.33,-260.95,41.61,29.41
2022-4-25,97.4,6.59,18.94,0,36.92,-256.15,44.89,27.89
2022-4-26,97.45,4.64,12.38,0,36.33,-257.52,43.61,27.98
2022-4-27,97.39,4.88,12.88,0,37.37,-254.68,45.7,27.23
2022-4-28,97.42,4.94,12.5,0,37.85,-255.31,46.12,28.28
2022-4-29,97.39,4.52,11.88,0,37.61,-254.81,46.37,28.03
2022-4-30,97.21,5.55,14.12,0,37.58,-256.28,46.01,29.14
2022-5-1,97.08,6.23,15.88,0,37.33,-256.97,45.51,29.33
2022-5-2,97.1,7.87,19.75,0.02,37.33,-259.68,43.84,30.37
2022-5-3,97.18,8.06,19,0.02,38.41,-258.79,45.4,31.05
2022-5-4,97.42,9.52,24.75,0.05,36.93,-262.05,42.94,31.83
2022-5-5,97.33,7.08,19,0,37.23,-258.49,44.39,29.73
2022-5-6,97.23,5.8,14.62,0,37.14,-257.31,44.73,28.88
2022-5-7,97.26,7.2,19.06,0,36.27,-257.6,43.75,28.19
2022-5-8,97.12,7.08,18.06,0,37.48,-259.01,44.51,30.38
2022-5-9,96.96,6.9,18.31,0,36.29,-257.54,43.98,28.37
2022-5-10,96.93,9.16,24.38,0,36.26,-257.37,44.19,28.4
2022-5-11,96.94,12.21,32,0,36.77,-259.65,43.58,30.08
2022-5-12,96.97,13.24,34.62,0.77,37.09,-260.02,43.47,30.34
2022-5-13,96.87,12.21,31,1.6,37.73,-258.98,44.55,30.37
2022-5-14,96.93,10.13,24.69,0,38.62,-258.56,45.72,31.14
2022-5-15,97.05,9.95,23.12,0.01,39.04,-259.41,45.94,32.2
2022-5-16,97.11,12.33,30.62,0.39,37.97,-261.58,43.84,32.27
2022-5-17,97.06,11.72,32.31,0,36.5,-260.45,43.67,30.98
2022-5-18,97.11,10.56,28.25,0.04,37.27,-260.54,43.6,30.99
2022-5-19,97.23,13.12,35.25,0.12,36.23,-261.04,42.83,30.72
2022-5-20,97.12,13.73,36,0,36.99,-259.81,43.87,30.53
2022-5-21,96.96,10.8,28.81,0.01,36.53,-260.01,43.42,30.28
2022-5-22,96.8,10.25,29.56,0,35.36,-258.63,42.61,28.08
2022-5-23,96.85,11.72,33.12,0,35.52,-259.14,42.29,28.28
2022-5-24,97.15,11.11,29.94,1.9,35.92,-261.91,41.79,30.54
2022-5-25,97.35,12.39,33.25,3.7,35.96,-261.69,41.63,30.17
2022-5-26,97.24,12.57,32.94,1.49,36.65,-262.27,42.23,31.36
2022-5-27,97.2,11.29,32.38,0.38,35.16,-260.19,42.1,29.13
2022-5-28,97.1,11.54,32.94,0,35.44,-258.63,42.8,28.28
2022-5-29,97.09,11.84,32.44,0,35.79,-259.68,42.57,29.1
2022-5-30,97.02,11.6,30.06,0,37,-258.62,44.26,29.73
2022-5-31,96.94,11.35,28.5,1.1,37.33,-260.77,44.08,31.69
2022-6-1,96.86,9.16,22.62,0.41,38.11,-259.22,45.81,31.87
2022-6-2,96.92,8.12,21.19,0.27,37.38,-257.89,45.18,29.92
2022-6-3,96.89,8.06,19.5,0,38.08,-259.5,44.73,31.08
2022-6-4,96.91,8.79,20.5,0.08,38.62,-258.97,45.73,31.55
2022-6-5,96.94,8.73,20.62,0.23,38.66,-260.6,44.76,32.2
2022-6-6,96.93,8.54,20.5,0,38.29,-261.24,44.56,32.65
2022-6-7,96.94,8.36,20.06,0,38.37,-258.74,45.73,31.31
2022-6-8,96.93,9.95,24.62,0,37.81,-258.62,45.06,30.53
2022-6-9,96.93,12.76,32.31,0.94,36.9,-261.15,43.02,31.02
2022-6-10,97.04,13.61,37.25,0.77,35.65,-261.2,42.54,30.59
2022-6-11,97.17,15.14,45.31,3.36,34.4,-261.99,40.32,29.16
2022-6-12,97.27,17.33,58.56,5.44,31.72,-264.82,36.11,27.78
2022-6-13,97.39,17.46,61.88,2.45,30.92,-264.7,35.26,26.8
2022-6-14,97.31,17.7,60.56,5.37,31.65,-263.01,37.2,27.06
2022-6-15,97.26,18.62,66.44,4.38,30.66,-265.42,34.8,27.07
2022-6-16,97.27,19.78,73.25,15.58,29.94,-266.98,33.07,26.89
2022-6-17,97.3,18.92,74.25,2.82,29.05,-265.69,33.32,25.86
2022-6-18,97.36,19.17,79.25,15.1,27.91,-267.21,30.65,24.71
2022-6-19,97.26,19.23,72.75,7.4,29.76,-264.61,34.05,25.52
2022-6-20,97.13,19.59,79.31,12.06,28.3,-266.67,31.75,25.26
2022-6-21,96.96,19.04,72.06,9.56,29.66,-264.77,33.65,25.26
2022-6-22,97.17,18.86,72.19,7.98,29.46,-266.24,33.03,26.12
2022-6-23,97.3,18.37,69.44,6.43,29.92,-263.01,34.97,24.83
2022-6-24,97.16,18.74,71.81,5.1,29.51,-265.04,34.09,25.98
2022-6-25,96.95,18.8,74.56,4.79,28.88,-265.28,33.22,25.35
2022-6-26,97.01,18.25,74.12,3.05,28.36,-266.51,32.06,25.42
2022-6-27,97.17,18.07,71.69,4.22,29.09,-262.32,35.05,24.23
2022-6-28,97.12,18.92,74.12,4.88,29.05,-264.92,33.52,25.3
2022-6-29,96.98,19.1,71.69,2.64,29.9,-263.34,35.18,25.36
2022-6-30,96.98,20.26,84.75,14.64,27.64,-267.98,30.42,25.25
2022-7-1,97.02,18.98,75.38,2.51,28.87,-264.11,33.58,24.54
2022-7-2,96.94,19.47,82.19,14.34,27.58,-267.74,30.81,25.4
2022-7-3,96.92,19.65,83.12,10.64,27.52,-267.52,30.72,25.08
2022-7-4,96.9,19.78,89.56,47.09,26.23,-269.7,28.27,24.83
2022-7-5,96.73,19.47,86.88,15.02,26.49,-268.21,29.33,24.4
2022-7-6,96.97,18.19,79.38,7.93,27.05,-265.27,31.01,23.13
2022-7-7,97.1,20.14,86.44,26.99,27.23,-267.43,30.33,24.62
2022-7-8,96.96,19.71,84,20.26,27.38,-267.22,30.83,24.9
2022-7-9,96.79,20.39,88.06,40.8,27.01,-267.49,30.26,24.6
2022-7-10,96.77,19.71,89.62,41.92,26.15,-268.7,28.64,24.19
2022-7-11,96.84,20.14,91.44,44.18,26.15,-268.92,28.97,24.73
2022-7-12,96.71,20.81,91,40.43,26.75,-268.2,29.29,24.33
2022-7-13,96.38,21.55,90.88,65.63,27.32,-267.96,30.27,25.08
2022-7-14,96.36,21.18,86.25,48.59,28,-266.92,31.35,25.12
2022-7-15,96.75,19.65,89.81,10.9,26.04,-267.98,28.74,23.56
2022-7-16,96.95,20.08,85.81,1.18,27.3,-266.81,30.51,24.17
2022-7-17,97,20.39,90.69,40.98,26.49,-269.1,28.83,24.77
2022-7-18,96.93,19.47,91.94,84.52,25.47,-269.16,27.59,23.6
2022-7-19,97.18,18.8,87.88,5.45,25.78,-266.28,29.37,22.49
2022-7-20,97.23,19.96,87.31,4.25,26.91,-265.9,30.81,23.56
2022-7-21,97.25,19.47,93,3.02,25.35,-271.33,26.33,24.51
2022-7-22,97.23,19.53,92.62,26.22,25.48,-269.77,27.54,24.15
2022-7-23,97.01,19.1,92.38,14.72,25.1,-269.21,27.39,23.45
2022-7-24,97.09,19.17,92,9,25.24,-269.91,26.99,23.75
2022-7-25,97.35,19.47,90.88,40.48,25.8,-268.16,28.7,23.7
2022-7-26,97.55,19.17,91.75,24.29,25.37,-269.37,27.32,23.55
2022-7-27,97.55,19.47,85.75,4.66,26.91,-265.78,30.51,23.15
2022-7-28,97.63,20.2,86,4.15,27.44,-267.42,30.38,24.65
2022-7-29,97.6,20.2,89.5,5.07,26.74,-268.27,29.47,24.59
2022-7-30,97.47,19.59,88.19,3.83,26.43,-267.27,29.87,23.99
2022-7-31,97.26,18.92,82.88,0.3,26.98,-265.3,30.95,23.1
2022-8-1,97.23,19.96,85.12,0,27.41,-266.42,31.12,24.38
2022-8-2,97.18,20.02,87.69,0.07,26.89,-267.28,30.3,24.43
2022-8-3,97.11,20.57,84.25,1,28.08,-265.47,31.83,24.14
2022-8-4,97.03,20.69,85.88,9.48,27.8,-267.25,30.86,24.96
2022-8-5,96.95,20.51,85.5,10.1,27.77,-266.32,31.74,24.92
2022-8-6,96.82,20.69,90.56,12.87,26.8,-267.35,30.3,24.49
2022-8-7,96.78,19.53,91.62,32.21,25.62,-269.5,27.62,23.98
2022-8-8,96.51,20.39,93,56.19,25.96,-269.23,28.02,24.11
2022-8-9,96.47,20.26,89.81,56.26,26.5,-267.61,29.27,23.73
2022-8-10,96.41,19.35,93.94,32.3,24.89,-268.78,27.14,22.76
2022-8-11,96.77,19.96,88.75,4.54,26.47,-265.96,30.18,23
2022-8-12,97.05,19.96,88.25,3.9,26.69,-266.2,30.27,23.33
2022-8-13,97.15,19.53,90.19,10.56,25.94,-267.38,28.87,23.1
2022-8-14,97.18,19.47,92.56,20.34,25.4,-269.35,27.45,23.66
2022-8-15,97.15,18.92,92.69,22.76,24.9,-269.67,26.86,23.38
2022-8-16,97.37,19.1,89.31,20.43,25.76,-266.45,29.4,22.7
2022-8-17,97.48,19.65,87.44,4.37,26.65,-265.9,30.41,23.16
2022-8-18,97.39,19.65,87.5,0.14,26.64,-266.91,30.01,23.77
2022-8-19,97.32,19.84,88.81,0.03,26.52,-267.45,29.81,24.11
2022-8-20,97.25,19.65,91.62,2.79,25.76,-269.56,27.76,24.17
2022-8-21,97.03,19.1,90.56,1.52,25.44,-268.22,28.51,23.58
2022-8-22,96.98,18.74,88.56,1.23,25.58,-267.2,29.07,23.12
2022-8-23,97.19,19.29,85.06,0.14,26.83,-265.53,30.73,23.11
2022-8-24,97.47,19.1,87.19,0.07,26.23,-268.48,28.94,24.27
2022-8-25,97.45,18.55,85,0.12,26.23,-266.49,29.87,23.19
2022-8-26,97.4,18.49,84.5,2.16,26.32,-263.92,30.94,21.71
2022-8-27,97.36,19.04,86.44,0.82,26.36,-265.77,30.4,23.03
2022-8-28,97.4,18.92,87.88,0.17,25.94,-267.49,29.19,23.54
2022-8-29,97.59,18.98,90.38,9.58,25.54,-268.18,28.58,23.61
2022-8-30,97.63,19.1,84.62,1.67,26.85,-265.12,30.91,22.87
2022-8-31,97.53,20.02,86.56,2.53,27.15,-266.46,30.49,23.8
2022-9-1,97.54,19.84,86.88,10.02,26.94,-266.45,30.51,23.8
2022-9-2,97.67,19.84,84.75,0.79,27.47,-265.23,31.47,23.55
2022-9-3,97.56,19.78,84.56,5.01,27.37,-266.48,30.48,23.81
2022-9-4,97.52,19.59,88.5,23.87,26.42,-267.77,29.32,23.94
2022-9-5,97.55,18.68,89.25,13.62,25.46,-267.83,28.26,22.94
2022-9-6,97.49,18.74,80.19,7.51,27.51,-265.1,31.33,23.28
2022-9-7,97.5,19.53,84.5,5.45,27.13,-266.74,30.59,24.19
2022-9-8,97.47,19.9,88.12,2.83,26.8,-266.78,30.3,23.94
2022-9-9,97.4,20.39,89.38,3.45,26.87,-267.51,30.07,24.43
2022-9-10,97.25,20.14,88.19,5.06,26.89,-267.95,29.69,24.48
2022-9-11,96.92,20.32,89.88,22.94,26.66,-267.89,29.95,24.69
2022-9-12,96.74,20.08,93.75,44.34,25.65,-269.21,27.94,24.01
2022-9-13,97.07,19.84,91.06,39.76,26.02,-268.51,28.64,24
2022-9-14,97.4,19.53,90.12,5.91,26.02,-267.93,28.96,23.73
2022-9-15,97.44,19.84,89.75,3.18,26.35,-266.35,29.98,23.18
2022-9-16,97.25,19.78,91.38,6.33,25.94,-267.99,28.72,23.56
2022-9-17,97.4,19.17,88.69,2.46,25.99,-267.01,29.46,23.33
2022-9-18,97.52,19.04,88.38,0.65,25.95,-267.07,29.19,23.12
2022-9-19,97.46,19.29,85.12,0.75,26.86,-264.81,31.11,22.76
2022-9-20,97.35,19.78,89,7.53,26.45,-267.96,29.5,24.32
2022-9-21,97.29,19.65,92.06,5.72,25.68,-269.02,28.12,23.99
2022-9-22,97.4,18.49,92.88,2.66,24.55,-269.19,26.93,22.97
2022-9-23,97.55,17.82,88.19,0.33,24.94,-266.12,28.92,21.88
2022-9-24,97.57,17.58,86.56,0,25.07,-265.4,29.29,21.55
2022-9-25,97.59,18.13,83.31,0.03,26.19,-265,30.17,22.02
2022-9-26,97.68,18.13,82.12,0.43,26.48,-265.18,30.46,22.49
2022-9-27,97.56,18.74,87.25,1.84,25.92,-266.87,28.93,22.65
2022-9-28,97.47,19.17,86.06,1.68,26.49,-266.28,30.03,23.16
2022-9-29,97.46,18.31,83.81,0.5,26.29,-264.86,30.66,22.37
2022-9-30,97.51,17.7,81.19,0.01,26.28,-264,30.83,21.69
2022-10-1,97.48,18.07,82.19,0,26.4,-263.63,31.24,21.72
2022-10-2,97.46,18.19,83.81,0,26.17,-264.13,31.09,22.08
2022-10-3,97.51,18.19,84.5,0,26.07,-264.17,30.98,21.99
2022-10-4,97.53,17.88,86.81,0.01,25.26,-265.27,29.47,21.58
2022-10-5,97.43,18.86,87.25,3.77,26.07,-265.88,29.98,22.71
2022-10-6,97.45,19.41,89.44,11.71,26.08,-267.45,29.51,23.8
2022-10-7,97.55,18.43,88.75,4.68,25.36,-267.99,28.24,23.08
2022-10-8,97.7,18.8,87.38,0.26,25.99,-266.7,29.44,23.01
2022-10-9,97.84,18.74,86.56,4.56,26.14,-266.29,29.48,22.62
2022-10-10,97.93,18.86,90.12,5.82,25.5,-267.35,28.69,22.88
2022-10-11,97.82,18.86,89.12,9.4,25.74,-267.3,29.05,23.19
2022-10-12,97.85,18.25,86.5,6.25,25.74,-267.1,29.1,23.05
2022-10-13,97.89,18.13,87.44,8.85,25.37,-266.52,28.99,22.36
2022-10-14,97.87,18.01,87.62,3.09,25.27,-266.5,29.08,22.43
2022-10-15,97.82,16.91,86,0.56,24.48,-264,29.15,20.01
2022-10-16,97.98,17.76,87.31,0.68,25.1,-264.6,29.86,21.32
2022-10-17,98.08,18.31,86.94,9.46,25.7,-264.66,29.99,21.49
2022-10-18,97.95,18.31,88.06,9.18,25.46,-265.99,29.22,22.05
2022-10-19,97.91,17.52,87.81,2.9,24.76,-263.9,29.65,20.4
2022-10-20,98.07,17.4,87.25,0.05,24.82,-265.09,29.5,21.43
2022-10-21,98.3,14.28,82.25,0,22.65,-262.81,28,17.65
2022-10-22,98.4,12.88,81.06,0.01,21.29,-260.74,27.67,15.27
2022-10-23,98.23,13.18,83.5,0,21.08,-261.38,27.34,15.57
2022-10-24,97.93,12.08,77.62,0,20.95,-260.7,27.33,14.89
2022-10-25,97.99,11.23,67.94,0,22.17,-259.7,28.35,14.9
2022-10-26,98.23,11.47,69.81,0,21.7,-262.46,27.65,16.98
2022-10-27,98.25,10.86,67.44,0,21.51,-262.11,27.62,16.58
2022-10-28,98.21,10.86,68.94,0,21.15,-262.08,27.32,16.26
2022-10-29,98.21,11.9,76.44,0,20.91,-261.63,27.33,15.81
2022-10-30,98.21,12.15,77.69,0,21.05,-261.45,27.23,15.52
2022-10-31,98.21,11.6,79.94,0,19.83,-261.6,26.25,14.69
2022-11-1,98.31,12.02,80.88,0,20.11,-260.1,26.46,13.4
2022-11-2,98.19,12.45,79.06,0,21.08,-261.65,27.12,15.62
2022-11-3,98.18,12.15,78.62,0,20.8,-260.53,27.16,14.55
2022-11-4,98.31,11.23,74.19,0,20.58,-260.53,27.15,14.53
2022-11-5,98.39,11.47,71.12,0,21.48,-259.85,28.3,15.01
2022-11-6,98.39,12.63,72.75,0,22.62,-261.96,28.62,17.44
2022-11-7,98.31,13.37,77.81,0,22.58,-261.26,28.8,16.9
2022-11-8,98.31,13.18,81.25,0.01,21.65,-261.43,28.16,16.44
2022-11-9,98.34,12.39,81.69,0.01,20.53,-261.18,27.09,15.12
2022-11-10,98.39,12.45,82.5,0.01,20.48,-261.06,26.82,14.74
2022-11-11,98.39,13.12,84.75,0.02,20.81,-261.2,27.25,15.3
2022-11-12,98.38,13.06,84.38,0.1,20.72,-262.32,26.69,15.87
2022-11-13,98.36,11.47,81.19,0.02,19.47,-261.48,26.08,14.42
2022-11-14,98.38,10.44,77.94,0,18.68,-259.92,25.8,12.57
2022-11-15,98.35,10.01,72.94,0,19.04,-260.06,25.78,12.69
2022-11-16,98.24,9.64,66.31,0,19.91,-260.48,26.06,13.39
2022-11-17,98.22,10.19,70.62,0,19.73,-260.24,26.33,13.43
2022-11-18,98.2,10.45,71.25,0,19.68,-259.96,26.79,12.79
2022-11-19,98.17,11.07,74.7,0,19.53,-259.63,26.51,12.25
2022-11-20,98.14,10.64,73.83,0,18.39,-259.02,25.79,11.6
2022-11-21,98.11,9.83,76.62,0,17.8,-258.31,25.34,10.51
2022-11-22,98.13,11.05,78.25,0,19.23,-259.95,26.08,12.9
2022-11-23,98.19,11.41,77.88,0,19.88,-261.39,26.52,14.76
2022-11-24,98.18,10.68,76.31,0,19.16,-260.26,26.28,13.39
